Year,Month,County_City,Sale_Count
2016 , Jul,King George County,34
2016 , Jul,King William County,25
2016 , Jul,Lancaster County,11
2016 , Jul,Lee County,0
2016 , Jul,Lexington City,9
2016 , Jul,Loudoun County,676
2016 , Jul,Louisa County,62
2016 , Jul,Lunenburg County,8
2016 , Jul,Lynchburg City,89
2016 , Jul,Madison County,22
2016 , Jul,Manassas City,65
2016 , Jul,Manassas Park City,23
2016 , Jul,Martinsville City,8
2016 , Jul,Mathews County,13
2016 , Jul,Mecklenburg County,14
2016 , Jul,Middlesex County,17
2016 , Jul,Montgomery County,91
2016 , Jul,Nelson County,18
2016 , Jul,New Kent County,37
2016 , Jul,Newport News City,189
2016 , Jul,Norfolk City,274
2016 , Jul,Northampton County,9
2016 , Jul,Northumberland County,12
2016 , Jul,Norton City,0
2016 , Jul,Nottoway County,4
2016 , Jul,Orange County,58
2016 , Jul,Page County,17
2016 , Jul,Patrick County,11
2016 , Jul,Petersburg City,20
2016 , Jul,Pittsylvania County,22
2016 , Jul,Poquoson City,16
2016 , Jul,Portsmouth City,143
2016 , Jul,Powhatan County,45
2016 , Jul,Prince Edward County,12
2016 , Jul,Prince George County,25
2016 , Jul,Prince William County,775
2016 , Jul,Pulaski County,42
2016 , Jul,Radford City,11
2016 , Jul,Rappahannock County,5
2016 , Jul,Richmond City,287
2016 , Jul,Richmond County,3
2016 , Jul,Roanoke City,136
2016 , Jul,Roanoke County,134
2016 , Jul,Rockbridge County,22
2016 , Jul,Rockingham County,73
2016 , Jul,Russell County,5
2016 , Jul,Salem City,37
2016 , Jul,Scott County,0
2016 , Jul,Shenandoah County,56
2016 , Jul,Smyth County,20
2016 , Jul,Southampton County,17
2016 , Jul,Spotsylvania County,219
2016 , Jul,Stafford County,275
2016 , Jul,Staunton City,46
2016 , Jul,Suffolk City,133
2016 , Jul,Surry County,11
2016 , Jul,Sussex County,4
2016 , Jul,Tazewell County,9
2016 , Jul,Virginia Beach City,717
2016 , Jul,Warren County,59
2016 , Jul,Washington County,41
2016 , Jul,Waynesboro City,37
2016 , Jul,Westmoreland County,37
2016 , Jul,Williamsburg City,10
2016 , Jul,Winchester City,34
2016 , Jul,Wise County,1
2016 , Jul,Wythe County,25
2016 , Jul,York County,115
2016 , Aug,Accomack County,37
2016 , Aug,Albemarle County,161
2016 , Aug,Alexandria City,218
2016 , Aug,Alleghany County,10
2016 , Aug,Amelia County,7
2016 , Aug,Amherst County,42
2016 , Aug,Appomattox County,21
2016 , Aug,Arlington County,281
2016 , Aug,Augusta County,87
2016 , Aug,Bath County,2
2016 , Aug,Bedford County,126
2016 , Aug,Bland County,6
2016 , Aug,Botetourt County,49
2016 , Aug,Bristol City,3
2016 , Aug,Brunswick County,2
2016 , Aug,Buchanan County,3
2016 , Aug,Buckingham County,13
2016 , Aug,Buena Vista City,3
2016 , Aug,Campbell County,52
2016 , Aug,Caroline County,38
2016 , Aug,Carroll County,19
2016 , Aug,Charles City County,5
2016 , Aug,Charlotte County,9
2016 , Aug,Charlottesville City,67
2016 , Aug,Chesapeake City,417
2016 , Aug,Chesterfield County,659
2016 , Aug,Clarke County,24
2016 , Aug,Colonial Heights City,29
2016 , Aug,Covington City,0
2016 , Aug,Craig County,2
2016 , Aug,Culpeper County,82
2016 , Aug,Cumberland County,11
2016 , Aug,Danville City,37
2016 , Aug,Dickenson County,1
2016 , Aug,Dinwiddie County,26
2016 , Aug,Emporia City,0
2016 , Aug,Essex County,9
2016 , Aug,Fairfax City,36
2016 , Aug,Fairfax County,1605
2016 , Aug,Falls Church City,22
2016 , Aug,Fauquier County,101
2016 , Aug,Floyd County,12
2016 , Aug,Fluvanna County,45
2016 , Aug,Franklin City,1
2016 , Aug,Franklin County,67
2016 , Aug,Frederick County,136
2016 , Aug,Fredericksburg City,35
2016 , Aug,Galax City,9
2016 , Aug,Giles County,20
2016 , Aug,Gloucester County,56
2016 , Aug,Goochland County,35
2016 , Aug,Grayson County,10
2016 , Aug,Greene County,30
2016 , Aug,Greensville County,2
2016 , Aug,Halifax County,26
2016 , Aug,Hampton City,194
2016 , Aug,Hanover County,155
2016 , Aug,Harrisonburg City,56
2016 , Aug,Henrico County,474
2016 , Aug,Henry County,38
2016 , Aug,Highland County,2
2016 , Aug,Hopewell City,32
2016 , Aug,Isle of Wight County,50
2016 , Aug,James City County,185
2016 , Aug,King and Queen County,1
2016 , Aug,King George County,33
2016 , Aug,King William County,37
2016 , Aug,Lancaster County,16
2016 , Aug,Lee County,0
2016 , Aug,Lexington City,7
2016 , Aug,Loudoun County,724
2016 , Aug,Louisa County,72
2016 , Aug,Lunenburg County,15
2016 , Aug,Lynchburg City,83
2016 , Aug,Madison County,17
2016 , Aug,Manassas City,76
2016 , Aug,Manassas Park City,27
2016 , Aug,Martinsville City,15
2016 , Aug,Mathews County,18
2016 , Aug,Mecklenburg County,17
2016 , Aug,Middlesex County,23
2016 , Aug,Montgomery County,104
2016 , Aug,Nelson County,22
2016 , Aug,New Kent County,44
2016 , Aug,Newport News City,175
2016 , Aug,Norfolk City,276
2016 , Aug,Northampton County,18
2016 , Aug,Northumberland County,11
2016 , Aug,Norton City,0
2016 , Aug,Nottoway County,11
2016 , Aug,Orange County,61
2016 , Aug,Page County,25
2016 , Aug,Patrick County,14
2016 , Aug,Petersburg City,25
2016 , Aug,Pittsylvania County,26
2016 , Aug,Poquoson City,14
2016 , Aug,Portsmouth City,132
2016 , Aug,Powhatan County,53
2016 , Aug,Prince Edward County,19
2016 , Aug,Prince George County,26
2016 , Aug,Prince William County,770
2016 , Aug,Pulaski County,27
2016 , Aug,Radford City,9
2016 , Aug,Rappahannock County,7
2016 , Aug,Richmond City,282
2016 , Aug,Richmond County,1
2016 , Aug,Roanoke City,131
2016 , Aug,Roanoke County,142
2016 , Aug,Rockbridge County,25
2016 , Aug,Rockingham County,102
2016 , Aug,Russell County,3
2016 , Aug,Salem City,37
2016 , Aug,Scott County,4
2016 , Aug,Shenandoah County,68
2016 , Aug,Smyth County,17
2016 , Aug,Southampton County,13
2016 , Aug,Spotsylvania County,209
2016 , Aug,Stafford County,268
2016 , Aug,Staunton City,46
2016 , Aug,Suffolk City,167
2016 , Aug,Surry County,6
2016 , Aug,Sussex County,6
2016 , Aug,Tazewell County,16
2016 , Aug,Virginia Beach City,718
2016 , Aug,Warren County,65
2016 , Aug,Washington County,40
2016 , Aug,Waynesboro City,30
2016 , Aug,Westmoreland County,34
2016 , Aug,Williamsburg City,21
2016 , Aug,Winchester City,37
2016 , Aug,Wise County,0
2016 , Aug,Wythe County,29
2016 , Aug,York County,98
2016 , Sep,Accomack County,32
2016 , Sep,Albemarle County,134
2016 , Sep,Alexandria City,201
2016 , Sep,Alleghany County,8
2016 , Sep,Amelia County,30
2016 , Sep,Amherst County,26
2016 , Sep,Appomattox County,9
2016 , Sep,Arlington County,226
2016 , Sep,Augusta County,81
2016 , Sep,Bath County,0
2016 , Sep,Bedford County,147
2016 , Sep,Bland County,2
2016 , Sep,Botetourt County,52
2016 , Sep,Bristol City,6
2016 , Sep,Brunswick County,4
2016 , Sep,Buchanan County,1
2016 , Sep,Buckingham County,7
2016 , Sep,Buena Vista City,2
2016 , Sep,Campbell County,65
2016 , Sep,Caroline County,44
2016 , Sep,Carroll County,32
2016 , Sep,Charles City County,2
2016 , Sep,Charlotte County,6
2016 , Sep,Charlottesville City,54
2016 , Sep,Chesapeake City,390
2016 , Sep,Chesterfield County,467
2016 , Sep,Clarke County,18
2016 , Sep,Colonial Heights City,24
2016 , Sep,Covington City,2
2016 , Sep,Craig County,6
2016 , Sep,Culpeper County,64
2016 , Sep,Cumberland County,12
2016 , Sep,Danville City,35
2016 , Sep,Dickenson County,0
2016 , Sep,Dinwiddie County,27
2016 , Sep,Emporia City,0
2016 , Sep,Essex County,11
2016 , Sep,Fairfax City,34
2016 , Sep,Fairfax County,1257
2016 , Sep,Falls Church City,17
2016 , Sep,Fauquier County,80
2016 , Sep,Floyd County,10
2016 , Sep,Fluvanna County,38
2016 , Sep,Franklin City,13
2016 , Sep,Franklin County,65
2016 , Sep,Frederick County,131
2016 , Sep,Fredericksburg City,32
2016 , Sep,Galax City,10
2016 , Sep,Giles County,12
2016 , Sep,Gloucester County,69
2016 , Sep,Goochland County,35
2016 , Sep,Grayson County,10
2016 , Sep,Greene County,30
2016 , Sep,Greensville County,2
2016 , Sep,Halifax County,20
2016 , Sep,Hampton City,193
2016 , Sep,Hanover County,151
2016 , Sep,Harrisonburg City,39
2016 , Sep,Henrico County,409
2016 , Sep,Henry County,28
2016 , Sep,Highland County,0
2016 , Sep,Hopewell City,20
2016 , Sep,Isle of Wight County,45
2016 , Sep,James City County,168
2016 , Sep,King and Queen County,7
2016 , Sep,King George County,21
2016 , Sep,King William County,23
2016 , Sep,Lancaster County,22
2016 , Sep,Lee County,0
2016 , Sep,Lexington City,7
2016 , Sep,Loudoun County,579
2016 , Sep,Louisa County,59
2016 , Sep,Lunenburg County,3
2016 , Sep,Lynchburg City,98
2016 , Sep,Madison County,11
2016 , Sep,Manassas City,59
2016 , Sep,Manassas Park City,19
2016 , Sep,Martinsville City,6
2016 , Sep,Mathews County,20
2016 , Sep,Mecklenburg County,15
2016 , Sep,Middlesex County,9
2016 , Sep,Montgomery County,81
2016 , Sep,Nelson County,23
2016 , Sep,New Kent County,52
2016 , Sep,Newport News City,177
2016 , Sep,Norfolk City,234
2016 , Sep,Northampton County,10
2016 , Sep,Northumberland County,17
2016 , Sep,Norton City,0
2016 , Sep,Nottoway County,14
2016 , Sep,Orange County,55
2016 , Sep,Page County,17
2016 , Sep,Patrick County,8
2016 , Sep,Petersburg City,23
2016 , Sep,Pittsylvania County,17
2016 , Sep,Poquoson City,12
2016 , Sep,Portsmouth City,132
2016 , Sep,Powhatan County,45
2016 , Sep,Prince Edward County,16
2016 , Sep,Prince George County,41
2016 , Sep,Prince William County,635
2016 , Sep,Pulaski County,32
2016 , Sep,Radford City,14
2016 , Sep,Rappahannock County,8
2016 , Sep,Richmond City,220
2016 , Sep,Richmond County,5
2016 , Sep,Roanoke City,107
2016 , Sep,Roanoke County,128
2016 , Sep,Rockbridge County,18
2016 , Sep,Rockingham County,93
2016 , Sep,Russell County,7
2016 , Sep,Salem City,27
2016 , Sep,Scott County,6
2016 , Sep,Shenandoah County,59
2016 , Sep,Smyth County,15
2016 , Sep,Southampton County,11
2016 , Sep,Spotsylvania County,191
2016 , Sep,Stafford County,206
2016 , Sep,Staunton City,29
2016 , Sep,Suffolk City,136
2016 , Sep,Surry County,12
2016 , Sep,Sussex County,6
2016 , Sep,Tazewell County,15
2016 , Sep,Virginia Beach City,655
2016 , Sep,Warren County,63
2016 , Sep,Washington County,33
2016 , Sep,Waynesboro City,38
2016 , Sep,Westmoreland County,27
2016 , Sep,Williamsburg City,26
2016 , Sep,Winchester City,29
2016 , Sep,Wise County,0
2016 , Sep,Wythe County,29
2016 , Sep,York County,77
2016 , Oct,Accomack County,38
2016 , Oct,Albemarle County,132
2016 , Oct,Alexandria City,162
2016 , Oct,Alleghany County,7
2016 , Oct,Amelia County,13
2016 , Oct,Amherst County,32
2016 , Oct,Appomattox County,12
2016 , Oct,Arlington County,247
2016 , Oct,Augusta County,69
2016 , Oct,Bath County,2
2016 , Oct,Bedford County,119
2016 , Oct,Bland County,4
2016 , Oct,Botetourt County,31
2016 , Oct,Bristol City,4
2016 , Oct,Brunswick County,3
2016 , Oct,Buchanan County,7
2016 , Oct,Buckingham County,5
2016 , Oct,Buena Vista City,7
2016 , Oct,Campbell County,41
2016 , Oct,Caroline County,36
2016 , Oct,Carroll County,31
2016 , Oct,Charles City County,2
2016 , Oct,Charlotte County,3
2016 , Oct,Charlottesville City,27
2016 , Oct,Chesapeake City,307
2016 , Oct,Chesterfield County,466
2016 , Oct,Clarke County,17
2016 , Oct,Colonial Heights City,16
2016 , Oct,Covington City,1
2016 , Oct,Craig County,6
2016 , Oct,Culpeper County,54
2016 , Oct,Cumberland County,9
2016 , Oct,Danville City,34
2016 , Oct,Dickenson County,1
2016 , Oct,Dinwiddie County,27
2016 , Oct,Emporia City,1
2016 , Oct,Essex County,10
2016 , Oct,Fairfax City,23
2016 , Oct,Fairfax County,1142
2016 , Oct,Falls Church City,13
2016 , Oct,Fauquier County,70
2016 , Oct,Floyd County,11
2016 , Oct,Fluvanna County,36
2016 , Oct,Franklin City,6
2016 , Oct,Franklin County,68
2016 , Oct,Frederick County,113
2016 , Oct,Fredericksburg City,29
2016 , Oct,Galax City,10
2016 , Oct,Giles County,10
2016 , Oct,Gloucester County,43
2016 , Oct,Goochland County,22
2016 , Oct,Grayson County,9
2016 , Oct,Greene County,25
2016 , Oct,Greensville County,1
2016 , Oct,Halifax County,14
2016 , Oct,Hampton City,161
2016 , Oct,Hanover County,124
2016 , Oct,Harrisonburg City,31
2016 , Oct,Henrico County,373
2016 , Oct,Henry County,29
2016 , Oct,Highland County,2
2016 , Oct,Hopewell City,15
2016 , Oct,Isle of Wight County,37
2016 , Oct,James City County,136
2016 , Oct,King and Queen County,7
2016 , Oct,King George County,29
2016 , Oct,King William County,33
2016 , Oct,Lancaster County,20
2016 , Oct,Lee County,1
2016 , Oct,Lexington City,7
2016 , Oct,Loudoun County,545
2016 , Oct,Louisa County,52
2016 , Oct,Lunenburg County,3
2016 , Oct,Lynchburg City,89
2016 , Oct,Madison County,5
2016 , Oct,Manassas City,57
2016 , Oct,Manassas Park City,22
2016 , Oct,Martinsville City,5
2016 , Oct,Mathews County,14
2016 , Oct,Mecklenburg County,9
2016 , Oct,Middlesex County,22
2016 , Oct,Montgomery County,64
2016 , Oct,Nelson County,32
2016 , Oct,New Kent County,31
2016 , Oct,Newport News City,167
2016 , Oct,Norfolk City,223
2016 , Oct,Northampton County,13
2016 , Oct,Northumberland County,14
2016 , Oct,Norton City,0
2016 , Oct,Nottoway County,7
2016 , Oct,Orange County,49
2016 , Oct,Page County,29
2016 , Oct,Patrick County,8
2016 , Oct,Petersburg City,28
2016 , Oct,Pittsylvania County,26
2016 , Oct,Poquoson City,15
2016 , Oct,Portsmouth City,122
2016 , Oct,Powhatan County,22
2016 , Oct,Prince Edward County,13
2016 , Oct,Prince George County,27
2016 , Oct,Prince William County,593
2016 , Oct,Pulaski County,25
2016 , Oct,Radford City,13
2016 , Oct,Rappahannock County,7
2016 , Oct,Richmond City,202
2016 , Oct,Richmond County,4
2016 , Oct,Roanoke City,96
2016 , Oct,Roanoke County,111
2016 , Oct,Rockbridge County,16
2016 , Oct,Rockingham County,69
2016 , Oct,Russell County,8
2016 , Oct,Salem City,21
2016 , Oct,Scott County,1
2016 , Oct,Shenandoah County,46
2016 , Oct,Smyth County,14
2016 , Oct,Southampton County,12
2016 , Oct,Spotsylvania County,171
2016 , Oct,Stafford County,180
2016 , Oct,Staunton City,23
2016 , Oct,Suffolk City,122
2016 , Oct,Surry County,4
2016 , Oct,Sussex County,7
2016 , Oct,Tazewell County,12
2016 , Oct,Virginia Beach City,555
2016 , Oct,Warren County,51
2016 , Oct,Washington County,28
2016 , Oct,Waynesboro City,18
2016 , Oct,Westmoreland County,34
2016 , Oct,Williamsburg City,24
2016 , Oct,Winchester City,30
2016 , Oct,Wise County,2
2016 , Oct,Wythe County,24
2016 , Oct,York County,65
2016 , Nov,Accomack County,35
2016 , Nov,Albemarle County,117
2016 , Nov,Alexandria City,198
2016 , Nov,Alleghany County,6
2016 , Nov,Amelia County,7
2016 , Nov,Amherst County,38
2016 , Nov,Appomattox County,20
2016 , Nov,Arlington County,249
2016 , Nov,Augusta County,79
2016 , Nov,Bath County,3
2016 , Nov,Bedford County,100
2016 , Nov,Bland County,2
2016 , Nov,Botetourt County,44
2016 , Nov,Bristol City,3
2016 , Nov,Brunswick County,1
2016 , Nov,Buchanan County,1
2016 , Nov,Buckingham County,9
2016 , Nov,Buena Vista City,9
2016 , Nov,Campbell County,50
2016 , Nov,Caroline County,44
2016 , Nov,Carroll County,28
2016 , Nov,Charles City County,4
2016 , Nov,Charlotte County,4
2016 , Nov,Charlottesville City,35
2016 , Nov,Chesapeake City,272
2016 , Nov,Chesterfield County,460
2016 , Nov,Clarke County,21
2016 , Nov,Colonial Heights City,14
2016 , Nov,Covington City,1
2016 , Nov,Craig County,6
2016 , Nov,Culpeper County,51
2016 , Nov,Cumberland County,4
2016 , Nov,Danville City,33
2016 , Nov,Dickenson County,0
2016 , Nov,Dinwiddie County,18
2016 , Nov,Emporia City,0
2016 , Nov,Essex County,6
2016 , Nov,Fairfax City,27
2016 , Nov,Fairfax County,1105
2016 , Nov,Falls Church City,13
2016 , Nov,Fauquier County,67
2016 , Nov,Floyd County,11
2016 , Nov,Fluvanna County,37
2016 , Nov,Franklin City,8
2016 , Nov,Franklin County,64
2016 , Nov,Frederick County,116
2016 , Nov,Fredericksburg City,23
2016 , Nov,Galax City,11
2016 , Nov,Giles County,12
2016 , Nov,Gloucester County,40
2016 , Nov,Goochland County,22
2016 , Nov,Grayson County,9
2016 , Nov,Greene County,24
2016 , Nov,Greensville County,1
2016 , Nov,Halifax County,12
2016 , Nov,Hampton City,126
2016 , Nov,Hanover County,136
2016 , Nov,Harrisonburg City,38
2016 , Nov,Henrico County,314
2016 , Nov,Henry County,32
2016 , Nov,Highland County,3
2016 , Nov,Hopewell City,20
2016 , Nov,Isle of Wight County,40
2016 , Nov,James City County,108
2016 , Nov,King and Queen County,4
2016 , Nov,King George County,31
2016 , Nov,King William County,28
2016 , Nov,Lancaster County,14
2016 , Nov,Lee County,0
2016 , Nov,Lexington City,7
2016 , Nov,Loudoun County,516
2016 , Nov,Louisa County,57
2016 , Nov,Lunenburg County,6
2016 , Nov,Lynchburg City,50
2016 , Nov,Madison County,14
2016 , Nov,Manassas City,44
2016 , Nov,Manassas Park City,21
2016 , Nov,Martinsville City,5
2016 , Nov,Mathews County,12
2016 , Nov,Mecklenburg County,11
2016 , Nov,Middlesex County,15
2016 , Nov,Montgomery County,82
2016 , Nov,Nelson County,23
2016 , Nov,New Kent County,34
2016 , Nov,Newport News City,144
2016 , Nov,Norfolk City,243
2016 , Nov,Northampton County,10
2016 , Nov,Northumberland County,20
2016 , Nov,Norton City,0
2016 , Nov,Nottoway County,5
2016 , Nov,Orange County,59
2016 , Nov,Page County,25
2016 , Nov,Patrick County,8
2016 , Nov,Petersburg City,19
2016 , Nov,Pittsylvania County,27
2016 , Nov,Poquoson City,9
2016 , Nov,Portsmouth City,97
2016 , Nov,Powhatan County,25
2016 , Nov,Prince Edward County,10
2016 , Nov,Prince George County,26
2016 , Nov,Prince William County,497
2016 , Nov,Pulaski County,25
2016 , Nov,Radford City,8
2016 , Nov,Rappahannock County,10
2016 , Nov,Richmond City,203
2016 , Nov,Richmond County,3
2016 , Nov,Roanoke City,101
2016 , Nov,Roanoke County,114
2016 , Nov,Rockbridge County,16
2016 , Nov,Rockingham County,75
2016 , Nov,Russell County,7
2016 , Nov,Salem City,15
2016 , Nov,Scott County,0
2016 , Nov,Shenandoah County,50
2016 , Nov,Smyth County,16
2016 , Nov,Southampton County,9
2016 , Nov,Spotsylvania County,169
2016 , Nov,Stafford County,173
2016 , Nov,Staunton City,31
2016 , Nov,Suffolk City,132
2016 , Nov,Surry County,1
2016 , Nov,Sussex County,8
2016 , Nov,Tazewell County,13
2016 , Nov,Virginia Beach City,522
2016 , Nov,Warren County,54
2016 , Nov,Washington County,38
2016 , Nov,Waynesboro City,24
2016 , Nov,Westmoreland County,19
2016 , Nov,Williamsburg City,16
2016 , Nov,Winchester City,26
2016 , Nov,Wise County,0
2016 , Nov,Wythe County,26
2016 , Nov,York County,62
2016 , Dec,Accomack County,31
2016 , Dec,Albemarle County,137
2016 , Dec,Alexandria City,217
2016 , Dec,Alleghany County,6
2016 , Dec,Amelia County,5
2016 , Dec,Amherst County,30
2016 , Dec,Appomattox County,4
2016 , Dec,Arlington County,225
2016 , Dec,Augusta County,63
2016 , Dec,Bath County,0
2016 , Dec,Bedford County,118
2016 , Dec,Bland County,3
2016 , Dec,Botetourt County,27
2016 , Dec,Bristol City,3
2016 , Dec,Brunswick County,1
2016 , Dec,Buchanan County,3
2016 , Dec,Buckingham County,11
2016 , Dec,Buena Vista City,8
2016 , Dec,Campbell County,50
2016 , Dec,Caroline County,47
2016 , Dec,Carroll County,22
2016 , Dec,Charles City County,2
2016 , Dec,Charlotte County,5
2016 , Dec,Charlottesville City,45
2016 , Dec,Chesapeake City,368
2016 , Dec,Chesterfield County,488
2016 , Dec,Clarke County,17
2016 , Dec,Colonial Heights City,14
2016 , Dec,Covington City,0
2016 , Dec,Craig County,3
2016 , Dec,Culpeper County,43
2016 , Dec,Cumberland County,7
2016 , Dec,Danville City,36
2016 , Dec,Dickenson County,0
2016 , Dec,Dinwiddie County,25
2016 , Dec,Emporia City,1
2016 , Dec,Essex County,7
2016 , Dec,Fairfax City,21
2016 , Dec,Fairfax County,1119
2016 , Dec,Falls Church City,14
